i,j,lag,group_i,group_j,peak_rho,fA_ic,fA_sharpe,fA_hit,fA_pnl,fB_ic,fB_sharpe,fB_hit,fB_pnl,decay_minus1,decay_plus1,decay_minus2,decay_plus2,min_fold_sharpe
PEBBLES_M,TRANSLATOR_ECLIPSE_CHARCOAL,35,pebbles,translator,0.0205015907267795,0.015270308031063167,0.7062767596865173,0.48474508229626656,702.5,0.005938723661680251,0.4176150673879184,0.4858490566037736,405.5,-1.2328874295666319,1.0704410461837168,1.896104843963365,-1.1802373207848764,0.4176150673879184
PEBBLES_M,MICROCHIP_TRIANGLE,18,pebbles,microchip,0.0204886828926662,0.019530363491347968,1.3555135731720007,0.4876264903316301,2043.5,-0.0024859273571726406,-0.611415640667169,0.479310690311592,-777.0,1.3850567721607987,0.23493592212476946,-0.11413938339793141,0.6109693204516358,-0.611415640667169
ROBOT_VACUUMING,TRANSLATOR_ASTRO_BLACK,24,robot,translator,0.0204784075108017,-0.005214229169572285,-0.22401215880526673,0.4685714285714286,-199.0,-0.008107728960712261,-1.4811966070925997,0.4743859649122807,-1345.0,-0.12327250870455556,0.294253740683517,-1.6136300565044706,-0.18722678757236996,-1.4811966070925997
TRANSLATOR_SPACE_GRAY,MICROCHIP_CIRCLE,115,translator,microchip,0.0204754345929429,0.004398441186342607,0.8461097187181852,0.4670174018615945,730.0,0.0013152209069710833,-0.05112429275396177,0.4698502630513962,-48.0,-2.1209999981500176,-0.7691986508493422,0.29551043617459233,-1.3757051390804784,-0.05112429275396177
SLEEP_POD_COTTON,GALAXY_SOUNDS_SOLAR_WINDS,15,sleep_pod,galaxy_sounds,-0.0204206625142702,0.009275509605980795,0.820076142405359,0.47866586538461536,841.5,0.0022237120715062667,0.2215278451641327,0.47826522435897434,241.0,1.6845867358825526,0.8959753564691759,-1.1804282528351129,-0.029429870307826456,0.2215278451641327
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_RASPBERRY,1,galaxy_sounds,snackpack,-0.0204170285585235,-0.010908465265998844,-1.188270109559992,0.47359471894378874,-954.0,-0.017857509207153992,-1.4656136895836556,0.46339267853570715,-1166.5,,0.730283187113154,,0.44282974044751566,-1.4656136895836556
SNACKPACK_RASPBERRY,TRANSLATOR_ECLIPSE_CHARCOAL,150,snackpack,translator,-0.0203911347737725,-0.008607079268031654,-0.4995586055726508,0.46725555893999393,-488.0,-0.006458019929920933,0.34842494207378877,0.472332216468677,332.5,0.6101513105382266,1.5068263060278368,2.0702824018440986,0.4127924942215623,-0.4995586055726508
TRANSLATOR_ASTRO_BLACK,GALAXY_SOUNDS_PLANETARY_RINGS,47,translator,galaxy_sounds,0.0203851087287795,-0.006488354760027842,-0.24052487881801435,0.4671422829581994,-274.0,-0.003636717445757518,-0.03721520426654327,0.4742765273311897,-39.5,2.2961382303544204,0.41095690421361364,0.8041431672448007,-0.7492877850916156,-0.24052487881801435
PEBBLES_XL,PANEL_1X4,25,pebbles,panel,-0.0203721747531611,-0.006665727019227828,-0.9915069343653478,0.4786444756366553,-957.0,0.009593538652472427,0.8719593520036597,0.4824543813916182,739.0,1.4187504144951122,0.3027439865049152,-1.5294090282968746,-0.1588033597493209,-0.9915069343653478
TRANSLATOR_ECLIPSE_CHARCOAL,GALAXY_SOUNDS_BLACK_HOLES,50,translator,galaxy_sounds,-0.0203444281147088,-0.001782200080927095,0.21460593863796384,0.47472107749522563,234.0,-0.013572738465120159,-1.3618979587699664,0.47150467383656647,-1684.5,0.6637147029357319,0.5450923197212396,0.9625668639598893,-0.5286816110643885,-1.3618979587699664
PEBBLES_S,SNACKPACK_PISTACHIO,95,pebbles,snackpack,-0.0202886633652636,0.0017056195286807858,0.5117822173430809,0.46890145395799676,262.5,0.015858687830547544,0.8879562499724032,0.46526655896607433,451.0,-0.30080865141888674,-0.5678971313076341,0.9584972668453958,1.3907150026633155,0.5117822173430809
UV_VISOR_ORANGE,GALAXY_SOUNDS_PLANETARY_RINGS,105,uv_visor,galaxy_sounds,-0.0202872139906551,0.005147073370189574,-0.5428081062414146,0.4721043056397817,-617.0,-0.012205366612867374,-0.41737738852458534,0.4723064483525369,-439.0,0.1954029515837422,1.080495156571237,0.3587277985419023,1.4568381835303525,-0.5428081062414146
MICROCHIP_TRIANGLE,PEBBLES_XL,40,microchip,pebbles,0.0202424661983615,-0.007919200747481345,-1.081329187185499,0.48267898383371827,-3229.0,-0.0063920853950636455,-0.27058768096362423,0.48850286173310575,-809.0,-0.36413356069778574,0.06504104264234283,0.6556388118862325,-0.7772614325422496,-1.081329187185499
PANEL_1X4,PEBBLES_XL,40,panel,pebbles,-0.0202158436216507,-0.0015308068508631003,0.5465166661600992,0.48187569033035443,1626.5,0.0070486083971863815,0.3685884110636078,0.48197610201827495,1095.0,0.5384889356720597,0.4574849443477358,0.4631504879774422,-0.6099693952834015,0.3685884110636078
OXYGEN_SHAKE_MORNING_BREATH,SNACKPACK_PISTACHIO,19,oxygen_shake,snackpack,-0.0202128860807763,0.006650421241932023,1.0365529848064508,0.4678356713426854,533.5,-0.013235820878656764,-0.5283564301105442,0.45831663326653305,-269.0,-0.8777990108072761,0.6586673291951209,-0.11406742732362783,-0.7528668222700229,-0.5283564301105442
SNACKPACK_RASPBERRY,MICROCHIP_TRIANGLE,50,snackpack,microchip,-0.0202109570364474,-0.0025732744609516566,0.0877192362825,0.4738164639662278,131.0,0.001306668694655651,-0.07460175950620562,0.47612825409588905,-93.5,-0.5046108821803561,1.129667182431852,0.1306193020171064,-0.2205122851831906,-0.07460175950620562
